ID,Semaine,Province,Pluviometrie_mm,Temperature_C,NDVI,Humidite_pct,Densite_Population,Couverture_Vaccinale_pct,Tests_Realises,Distance_Centre_Sante_km,Reservoirs_Animaux,Mobilite_Humaine,Cas_Confirmes,Saison,Population_Risque,Taux_Positivite_pct
OBS_01758,1758,Kasaï-Central,286,22.4,0.392,62,37,51.0,230,12,0,3,46,Pluie,8921,20.0
OBS_01759,1759,Haut-Lomami,316,25.9,0.321,76,66,20.7,210,5,1,5,140,Pluie,6141,66.67
OBS_01760,1760,Haut-Uele,257,29.6,0.514,72,106,29.1,290,31,0,9,127,Pluie,5582,43.79
OBS_01761,1761,Mongala,211,19.9,0.505,67,82,33.3,240,18,0,5,72,Pluie,4631,30.0
OBS_01762,1762,Kwilu,37,21.4,0.568,70,400,35.3,210,31,0,5,22,Seche,6521,10.48
OBS_01763,1763,Kasaï-Central,80,18.0,0.72,60,48,19.7,350,22,1,7,53,Seche,1749,15.14
OBS_01764,1764,Tanganyika,243,25.2,0.572,93,297,41.1,410,23,1,2,226,Pluie,3237,55.12
OBS_01765,1765,Nord-Ubangi,226,27.5,0.663,81,143,11.2,260,1,0,4,174,Pluie,9086,66.92
OBS_01766,1766,Haut-Lomami,84,24.3,0.391,82,98,8.0,480,20,1,4,171,Seche,6844,35.62
OBS_01767,1767,Maniema,176,30.7,0.517,88,125,53.3,320,14,1,1,144,Pluie,2815,45.0
OBS_01768,1768,Haut-Lomami,265,26.7,0.207,84,93,40.0,170,29,0,5,48,Pluie,6996,28.24
OBS_01769,1769,Kasaï-Oriental,175,22.3,0.561,88,64,57.4,310,12,0,4,35,Pluie,4481,11.29
OBS_01770,1770,Nord-Ubangi,162,26.6,0.6,69,6,29.3,340,21,0,5,74,Pluie,9811,21.76
OBS_01771,1771,Maniema,109,29.0,0.485,80,46,18.5,250,11,0,3,47,Pluie,2242,18.8
OBS_01772,1772,Haut-Lomami,54,22.7,0.216,76,235,46.1,180,4,1,4,18,Seche,5262,10.0
OBS_01773,1773,Haut-Lomami,240,29.6,0.511,73,14,17.2,440,2,1,3,311,Pluie,3401,70.68
OBS_01774,1774,Kasaï,29,25.0,0.302,68,347,37.1,260,52,1,4,26,Seche,8960,10.0
OBS_01775,1775,Sankuru,211,28.7,0.668,61,120,41.5,240,9,0,5,34,Pluie,3920,14.17
OBS_01776,1776,Ituri,111,19.0,0.451,76,188,46.2,220,47,0,5,16,Pluie,6971,7.27
OBS_01777,1777,Tanganyika,177,25.8,0.605,57,108,32.3,200,23,1,5,54,Pluie,8752,27.0
OBS_01778,1778,Haut-Lomami,386,31.9,0.268,72,104,10.1,250,9,1,3,222,Pluie,2941,88.8
OBS_01779,1779,Nord-Ubangi,45,21.2,0.344,94,213,26.9,350,14,1,4,84,Seche,3788,24.0
OBS_01780,1780,Lomami,147,25.2,0.504,79,338,55.0,290,13,0,7,66,Pluie,9305,22.76
OBS_01781,1781,Tanganyika,128,19.7,0.498,66,137,24.0,300,12,0,6,58,Pluie,8472,19.33
OBS_01782,1782,Maniema,400,18.6,0.246,82,148,50.6,320,5,1,5,157,Pluie,5688,49.06
OBS_01783,1783,Mongala,194,25.0,0.282,71,21,29.6,170,14,0,7,43,Pluie,4748,25.29
OBS_01784,1784,Mai-Ndombe,20,28.6,0.604,80,487,50.7,280,7,0,9,96,Seche,7285,34.29
OBS_01785,1785,Kasaï,16,29.1,0.462,63,202,35.5,230,2,1,3,29,Seche,3417,12.61
OBS_01786,1786,Sankuru,58,28.5,0.561,66,102,18.6,230,3,1,3,68,Seche,2894,29.57
OBS_01787,1787,Haut-Lomami,89,22.7,0.195,79,34,50.1,360,14,0,8,19,Seche,4809,5.28
OBS_01788,1788,Kasaï,74,30.9,0.536,72,106,15.5,170,14,0,9,57,Seche,1275,33.53
OBS_01789,1789,Nord-Kivu,195,29.2,0.418,57,8,10.6,240,8,1,6,108,Pluie,2253,45.0
OBS_01790,1790,Tshuapa,278,22.6,0.595,72,102,43.2,260,54,1,7,57,Pluie,5272,21.92
OBS_01791,1791,Ituri,105,18.9,0.692,90,96,24.4,250,15,0,2,55,Pluie,7062,22.0
OBS_01792,1792,Bas-Uele,58,32.3,0.611,89,42,28.4,200,22,0,3,25,Seche,5881,12.5
OBS_01793,1793,Haut-Uele,400,18.3,0.694,67,95,8.5,190,11,0,8,160,Pluie,8183,84.21
OBS_01794,1794,Kwango,293,26.0,0.351,72,146,35.0,230,8,1,9,111,Pluie,7887,48.26
OBS_01795,1795,Tshuapa,136,24.8,0.106,73,335,25.9,290,14,0,7,68,Pluie,9744,23.45
OBS_01796,1796,Bas-Uele,122,27.7,0.475,76,55,43.9,310,26,0,6,39,Pluie,2783,12.58
OBS_01797,1797,Kasaï-Oriental,317,34.0,0.543,68,130,31.8,310,1,0,7,229,Pluie,9372,73.87
OBS_01798,1798,Lualaba,206,26.1,0.438,59,136,18.4,250,3,0,3,114,Pluie,2250,45.6
OBS_01799,1799,Lualaba,171,24.8,0.57,78,173,37.8,450,11,1,2,137,Pluie,8522,30.44
OBS_01800,1800,Sud-Ubangi,195,25.1,0.316,55,33,22.3,200,10,1,6,36,Pluie,9637,18.0
OBS_01801,1801,Sud-Kivu,64,27.1,0.269,63,238,29.9,150,21,1,6,15,Seche,5408,10.0
OBS_01802,1802,Haut-Katanga,254,23.4,0.54,72,49,39.6,140,6,0,2,60,Pluie,8641,42.86
OBS_01803,1803,Kinshasa,192,29.0,0.702,72,316,55.1,200,13,1,5,51,Pluie,6720,25.5
OBS_01804,1804,Bas-Uele,236,27.4,0.287,66,117,20.0,180,2,0,4,58,Pluie,1768,32.22
OBS_01805,1805,Kinshasa,47,29.7,0.204,76,191,21.6,340,19,1,2,70,Seche,4953,20.59
OBS_01806,1806,Kasaï,86,20.1,0.288,81,12,21.3,340,11,0,4,50,Seche,9019,14.71
OBS_01807,1807,Mongala,103,24.1,0.502,74,38,6.2,340,2,0,4,156,Pluie,8478,45.88
OBS_01808,1808,Lualaba,50,27.5,0.561,85,111,43.0,260,17,0,6,30,Seche,6108,11.54
OBS_01809,1809,Maniema,266,24.0,0.503,84,149,20.4,230,32,1,9,127,Pluie,8438,55.22
OBS_01810,1810,Ituri,261,19.2,0.585,40,68,38.6,360,1,0,4,227,Pluie,6282,63.06
OBS_01811,1811,Lualaba,163,23.8,0.647,70,159,34.5,370,13,0,3,94,Pluie,7877,25.41
OBS_01812,1812,Kasaï-Central,68,31.9,0.648,95,104,28.4,270,14,0,5,74,Seche,6911,27.41
OBS_01813,1813,Kasaï-Oriental,111,32.2,0.624,71,152,31.7,290,24,0,4,109,Pluie,2454,37.59
OBS_01814,1814,Lualaba,166,24.1,0.553,81,76,12.8,170,11,1,3,69,Pluie,2170,40.59
OBS_01815,1815,Mai-Ndombe,118,19.6,0.232,68,164,41.6,180,4,0,3,16,Pluie,1911,8.89
OBS_01816,1816,Mai-Ndombe,100,23.7,0.552,80,46,22.9,340,11,0,7,75,Seche,9940,22.06
OBS_01817,1817,Lomami,219,22.8,0.322,71,168,17.3,380,12,1,2,227,Pluie,7657,59.74
OBS_01818,1818,Kongo Central,366,26.2,0.414,82,129,26.9,390,4,0,4,264,Pluie,3494,67.69
OBS_01819,1819,Kasaï-Oriental,400,25.9,0.241,65,173,36.6,360,37,0,5,180,Pluie,9996,50.0
OBS_01820,1820,Kongo Central,101,24.7,0.279,70,105,26.4,110,5,0,4,19,Pluie,3317,17.27
OBS_01821,1821,Haut-Lomami,240,30.8,0.444,79,74,31.1,200,5,0,6,95,Pluie,6957,47.5
OBS_01822,1822,Nord-Ubangi,43,33.3,0.528,73,11,38.2,260,1,0,3,27,Seche,5528,10.38
OBS_01823,1823,Kasaï-Central,208,24.0,0.38,75,179,38.2,210,4,1,1,54,Pluie,8507,25.71
OBS_01824,1824,Bas-Uele,106,24.7,0.395,79,5,74.9,190,23,1,7,8,Pluie,6638,4.21
OBS_01825,1825,Haut-Uele,131,30.4,0.32,80,16,25.3,440,8,1,6,176,Pluie,1619,40.0
OBS_01826,1826,Équateur,78,20.9,0.711,64,136,39.3,320,27,0,6,25,Seche,3568,7.81
OBS_01827,1827,Kwilu,31,21.3,0.552,66,77,29.7,150,18,0,2,3,Seche,7274,2.0
OBS_01828,1828,Bas-Uele,114,28.6,0.594,68,164,33.5,350,8,0,2,114,Pluie,8372,32.57
OBS_01829,1829,Lualaba,144,21.2,0.445,76,57,23.5,330,26,0,3,48,Pluie,4007,14.55
OBS_01830,1830,Bas-Uele,236,22.8,0.431,84,53,28.0,290,60,1,4,31,Pluie,7967,10.69
OBS_01831,1831,Mai-Ndombe,148,18.0,0.228,80,173,26.0,200,20,0,4,41,Pluie,1797,20.5
OBS_01832,1832,Kinshasa,255,31.3,0.298,81,72,19.4,220,9,0,5,103,Pluie,7122,46.82
OBS_01833,1833,Bas-Uele,224,29.1,0.626,64,196,13.9,300,11,1,3,226,Pluie,3848,75.33
OBS_01834,1834,Kasaï-Oriental,187,23.5,0.227,88,30,18.6,470,1,0,5,216,Pluie,8907,45.96
OBS_01835,1835,Kongo Central,255,18.2,0.141,65,19,6.4,250,2,1,6,95,Pluie,2233,38.0
OBS_01836,1836,Kasaï-Central,209,21.8,0.579,66,76,20.9,300,29,1,7,103,Pluie,5707,34.33
OBS_01837,1837,Équateur,117,30.4,0.284,78,147,45.4,230,1,1,3,50,Pluie,9996,21.74
OBS_01838,1838,Kwilu,301,20.4,0.769,50,202,26.9,350,16,0,6,176,Pluie,6009,50.29
OBS_01839,1839,Tshuapa,68,25.5,0.516,69,500,15.2,190,16,1,7,95,Seche,7939,50.0
OBS_01840,1840,Kwilu,175,21.8,0.608,79,84,14.4,280,22,0,8,117,Pluie,8624,41.79
OBS_01841,1841,Tshuapa,135,18.6,0.232,77,118,6.8,200,5,1,3,76,Pluie,5216,38.0
OBS_01842,1842,Kongo Central,72,30.0,0.157,76,235,27.8,200,14,0,10,40,Seche,2200,20.0
OBS_01843,1843,Sud-Ubangi,41,28.5,0.219,52,73,14.0,490,8,1,4,112,Seche,5907,22.86
OBS_01844,1844,Tshopo,201,27.8,0.345,76,22,33.8,170,20,1,4,45,Pluie,6276,26.47
OBS_01845,1845,Tshuapa,117,20.8,0.287,75,20,32.9,270,9,0,3,22,Pluie,2866,8.15
OBS_01846,1846,Tanganyika,45,21.1,0.721,58,8,20.8,290,22,1,3,43,Seche,3715,14.83
OBS_01847,1847,Kongo Central,39,29.4,0.514,89,32,35.9,200,15,0,4,18,Seche,5896,9.0
OBS_01848,1848,Kasaï-Central,255,27.0,0.627,56,140,26.4,310,1,1,3,187,Pluie,8414,60.32
OBS_01849,1849,Mai-Ndombe,191,22.5,0.412,68,206,8.6,370,13,0,4,241,Pluie,5602,65.14
OBS_01850,1850,Sankuru,167,27.3,0.591,67,98,30.7,520,13,0,4,204,Pluie,2440,39.23
OBS_01851,1851,Haut-Uele,112,22.4,0.281,74,70,21.7,250,3,0,8,43,Pluie,8795,17.2
OBS_01852,1852,Lualaba,166,21.4,0.467,75,203,21.4,200,7,1,7,59,Pluie,1712,29.5
OBS_01853,1853,Kasaï-Oriental,390,32.3,0.448,47,8,15.8,270,11,0,4,215,Pluie,7729,79.63
OBS_01854,1854,Kinshasa,100,22.6,0.581,95,36,41.5,250,4,0,4,29,Seche,4252,11.6
OBS_01855,1855,Haut-Katanga,240,27.8,0.514,78,74,36.1,280,11,1,3,108,Pluie,1558,38.57
OBS_01856,1856,Tshopo,115,28.7,0.426,70,68,43.5,290,28,0,2,21,Pluie,8097,7.24
OBS_01857,1857,Tanganyika,108,25.3,0.57,77,76,29.0,300,16,0,4,57,Pluie,2457,19.0
OBS_01858,1858,Kasaï,68,26.6,0.666,55,221,45.2,270,7,0,3,35,Seche,2556,12.96
OBS_01859,1859,Sud-Kivu,98,26.6,0.611,66,99,24.8,480,2,1,4,138,Seche,8574,28.75
OBS_01860,1860,Sud-Ubangi,87,19.7,0.16,44,67,13.5,170,10,0,5,14,Seche,3661,8.24
OBS_01861,1861,Équateur,50,18.0,0.532,49,112,12.3,280,4,0,4,58,Seche,3971,20.71
OBS_01862,1862,Nord-Kivu,111,19.6,0.643,62,274,35.8,240,25,0,4,49,Pluie,9721,20.42
OBS_01863,1863,Tanganyika,210,32.3,0.733,72,8,8.9,340,30,0,7,174,Pluie,6276,51.18
OBS_01864,1864,Kasaï-Oriental,164,28.1,0.517,75,16,36.2,340,6,0,5,59,Pluie,8026,17.35
OBS_01865,1865,Tshuapa,191,18.2,0.437,68,29,36.6,160,2,0,5,10,Pluie,6594,6.25
OBS_01866,1866,Kasaï-Oriental,43,20.1,0.204,53,17,21.1,120,13,1,9,3,Seche,5713,2.5
OBS_01867,1867,Sud-Kivu,36,26.7,0.457,46,128,43.5,330,6,0,7,24,Seche,4190,7.27
OBS_01868,1868,Haut-Lomami,18,23.9,0.34,43,83,43.9,250,28,0,7,5,Seche,2981,2.0
OBS_01869,1869,Maniema,104,22.9,0.264,61,11,22.8,510,20,0,5,92,Pluie,2035,18.04
OBS_01870,1870,Kongo Central,151,27.5,0.174,53,36,39.2,530,5,0,3,118,Pluie,5922,22.26
OBS_01871,1871,Maniema,145,25.9,0.546,76,82,42.0,350,7,0,4,74,Pluie,2639,21.14
OBS_01872,1872,Mai-Ndombe,168,22.5,0.778,78,186,27.3,200,5,1,5,65,Pluie,7915,32.5
OBS_01873,1873,Sud-Ubangi,81,23.8,0.357,58,116,42.7,150,10,0,9,5,Seche,7431,3.33
OBS_01874,1874,Maniema,400,19.9,0.582,94,14,32.4,190,20,0,9,140,Pluie,7117,73.68
OBS_01875,1875,Kinshasa,165,22.9,0.213,69,94,35.6,400,9,1,3,62,Pluie,6015,15.5
OBS_01876,1876,Kwango,347,31.0,0.358,76,35,37.0,220,39,1,3,101,Pluie,4129,45.91
OBS_01877,1877,Kwango,297,25.9,0.467,92,120,19.2,360,14,0,4,250,Pluie,6988,69.44
OBS_01878,1878,Kasaï-Oriental,65,25.7,0.116,81,89,53.0,230,8,1,7,9,Seche,5212,3.91
OBS_01879,1879,Nord-Ubangi,282,34.0,0.488,60,8,47.1,570,15,0,6,186,Pluie,1949,32.63
OBS_01880,1880,Lualaba,302,25.5,0.5,69,28,33.4,230,16,0,8,72,Pluie,5516,31.3
OBS_01881,1881,Haut-Katanga,139,20.3,0.628,64,61,42.1,230,1,1,3,44,Pluie,6364,19.13
OBS_01882,1882,Kasaï-Oriental,194,30.6,0.311,73,45,21.3,320,33,0,5,77,Pluie,6736,24.06
OBS_01883,1883,Kwilu,57,24.9,0.332,62,63,24.5,400,40,0,5,19,Seche,1927,4.75
OBS_01884,1884,Mai-Ndombe,58,19.9,0.531,65,43,46.8,220,3,0,7,9,Seche,1865,4.09
OBS_01885,1885,Équateur,114,22.5,0.753,54,423,27.9,320,3,1,7,214,Pluie,5576,66.88
OBS_01886,1886,Kasaï,191,28.0,0.499,72,175,22.3,300,16,1,4,151,Pluie,2262,50.33
OBS_01887,1887,Lomami,196,28.7,0.315,66,177,21.7,260,16,1,7,74,Pluie,3308,28.46
OBS_01888,1888,Mongala,202,24.4,0.474,66,16,48.3,220,11,0,10,20,Pluie,9043,9.09
OBS_01889,1889,Kasaï-Central,35,27.4,0.242,86,25,35.3,250,23,0,6,11,Seche,2550,4.4
OBS_01890,1890,Nord-Ubangi,268,27.7,0.355,84,131,14.2,210,15,0,7,147,Pluie,5910,70.0
OBS_01891,1891,Kasaï,51,25.6,0.686,71,47,18.9,240,30,0,6,42,Seche,9016,17.5
OBS_01892,1892,Ituri,267,32.7,0.224,85,140,20.6,310,20,1,9,195,Pluie,2889,62.9
OBS_01893,1893,Kongo Central,122,21.0,0.596,60,227,33.9,380,35,1,5,44,Pluie,7800,11.58
OBS_01894,1894,Tanganyika,168,22.1,0.272,77,129,22.9,340,7,1,5,105,Pluie,2448,30.88
OBS_01895,1895,Lomami,400,25.5,0.654,69,61,36.2,360,8,0,4,259,Pluie,4360,71.94
OBS_01896,1896,Kinshasa,48,26.2,0.52,77,338,20.8,340,30,1,7,113,Seche,2875,33.24
OBS_01897,1897,Bas-Uele,13,18.9,0.532,69,9,23.1,190,4,0,5,24,Seche,9140,12.63
OBS_01898,1898,Sud-Kivu,32,30.1,0.62,70,99,57.3,470,4,1,4,63,Seche,8455,13.4
OBS_01899,1899,Sud-Kivu,161,26.3,0.663,73,44,16.4,340,6,0,5,149,Pluie,6227,43.82
OBS_01900,1900,Sankuru,35,26.5,0.687,73,262,50.5,350,15,1,4,32,Seche,7037,9.14
OBS_01901,1901,Kasaï-Central,107,24.5,0.609,65,168,49.0,350,28,0,2,35,Pluie,7114,10.0
OBS_01902,1902,Kwilu,17,26.5,0.592,57,211,54.4,300,12,0,5,15,Seche,6822,5.0
OBS_01903,1903,Tanganyika,267,30.3,0.252,71,190,32.3,180,26,1,2,41,Pluie,3654,22.78
OBS_01904,1904,Haut-Katanga,90,27.4,0.628,48,80,28.7,420,4,1,8,78,Seche,2917,18.57
OBS_01905,1905,Sankuru,227,22.7,0.711,76,209,43.3,210,13,1,7,97,Pluie,9495,46.19
OBS_01906,1906,Kwango,11,22.4,0.208,59,415,28.6,260,15,0,5,50,Seche,8622,19.23
OBS_01907,1907,Nord-Kivu,37,18.8,0.333,81,76,15.5,260,60,1,8,15,Seche,1916,5.77
OBS_01908,1908,Kongo Central,183,20.1,0.565,62,134,27.0,370,31,0,4,146,Pluie,5816,39.46
OBS_01909,1909,Sud-Ubangi,190,23.5,0.439,80,141,56.6,310,31,1,5,27,Pluie,1193,8.71
OBS_01910,1910,Lualaba,92,26.5,0.298,59,19,17.7,340,13,0,6,46,Seche,3387,13.53
OBS_01911,1911,Sud-Kivu,158,22.3,0.383,82,51,34.2,370,8,0,2,56,Pluie,8967,15.14
OBS_01912,1912,Nord-Kivu,123,24.3,0.352,66,83,47.2,160,11,0,5,16,Pluie,6295,10.0
OBS_01913,1913,Maniema,100,29.4,0.553,77,28,39.6,270,28,1,4,32,Seche,8133,11.85
OBS_01914,1914,Tshopo,47,24.4,0.425,70,69,36.0,250,22,0,2,14,Seche,3998,5.6
OBS_01915,1915,Kongo Central,36,23.0,0.237,74,390,40.4,260,41,1,4,9,Seche,3577,3.46
OBS_01916,1916,Haut-Lomami,291,18.6,0.152,69,23,17.0,320,6,0,3,83,Pluie,6925,25.94
OBS_01917,1917,Sud-Kivu,400,23.0,0.403,58,47,39.5,210,3,1,4,104,Pluie,5141,49.52
OBS_01918,1918,Nord-Kivu,214,24.6,0.405,63,55,34.4,230,18,1,6,36,Pluie,9307,15.65
OBS_01919,1919,Haut-Lomami,19,22.0,0.622,62,71,49.2,350,14,1,3,19,Seche,1045,5.43
OBS_01920,1920,Kwango,37,26.0,0.598,75,80,49.5,310,4,0,3,20,Seche,2918,6.45
OBS_01921,1921,Haut-Lomami,86,32.6,0.415,92,103,16.1,350,19,0,8,111,Seche,4325,31.71
OBS_01922,1922,Sankuru,308,18.9,0.403,71,166,19.2,390,1,1,3,268,Pluie,8573,68.72
OBS_01923,1923,Bas-Uele,130,21.7,0.567,82,66,14.2,200,19,1,2,73,Pluie,6838,36.5
OBS_01924,1924,Sud-Ubangi,128,18.0,0.542,69,175,39.6,360,9,0,6,51,Pluie,5612,14.17
OBS_01925,1925,Tanganyika,83,22.3,0.488,67,12,36.0,360,6,1,5,37,Seche,2105,10.28
OBS_01926,1926,Équateur,144,19.8,0.376,65,104,43.3,250,9,0,4,22,Pluie,2678,8.8
OBS_01927,1927,Kongo Central,229,27.8,0.406,59,500,44.5,280,6,1,4,147,Pluie,5384,52.5
OBS_01928,1928,Haut-Uele,209,27.2,0.597,69,99,21.9,140,8,1,2,45,Pluie,3755,32.14
OBS_01929,1929,Sud-Kivu,99,24.6,0.507,74,39,39.0,240,14,0,3,47,Seche,3720,19.58
OBS_01930,1930,Bas-Uele,188,20.1,0.412,70,281,53.4,210,9,1,5,43,Pluie,7675,20.48
OBS_01931,1931,Bas-Uele,251,34.0,0.733,72,76,40.2,190,27,0,7,60,Pluie,5660,31.58
OBS_01932,1932,Nord-Kivu,171,21.5,0.543,73,9,28.5,330,10,1,5,81,Pluie,2619,24.55
OBS_01933,1933,Mai-Ndombe,94,28.0,0.452,76,117,31.4,270,15,1,6,49,Seche,4397,18.15
OBS_01934,1934,Lomami,226,31.4,0.726,78,202,21.8,420,1,0,7,353,Pluie,3548,84.05
OBS_01935,1935,Maniema,292,18.0,0.351,64,50,42.7,300,27,1,5,42,Pluie,5870,14.0
OBS_01936,1936,Ituri,158,19.3,0.647,68,80,22.1,210,49,1,4,51,Pluie,5745,24.29
OBS_01937,1937,Mai-Ndombe,36,20.0,0.566,87,302,42.6,190,12,0,4,20,Seche,3936,10.53
OBS_01938,1938,Ituri,179,19.8,0.625,76,357,26.2,260,1,0,3,127,Pluie,9473,48.85
OBS_01939,1939,Kwango,61,20.2,0.431,86,193,45.4,350,9,0,3,26,Seche,1494,7.43
OBS_01940,1940,Nord-Ubangi,308,23.4,0.353,78,44,39.0,500,24,1,5,138,Pluie,7928,27.6
OBS_01941,1941,Haut-Uele,185,30.3,0.388,88,169,47.6,180,4,1,3,32,Pluie,4694,17.78
OBS_01942,1942,Bas-Uele,85,25.0,0.363,72,151,58.3,330,9,0,5,21,Seche,9708,6.36
OBS_01943,1943,Nord-Kivu,72,23.5,0.229,91,43,23.5,260,31,1,6,21,Seche,6507,8.08
OBS_01944,1944,Haut-Katanga,291,27.0,0.415,79,66,47.6,470,17,0,8,131,Pluie,9020,27.87
OBS_01945,1945,Lualaba,169,28.1,0.59,83,70,57.5,260,1,0,5,34,Pluie,6281,13.08
OBS_01946,1946,Ituri,234,21.4,0.354,76,229,18.9,380,11,0,4,201,Pluie,3041,52.89
OBS_01947,1947,Kwango,30,26.1,0.292,61,89,44.5,270,21,0,3,7,Seche,8102,2.59
OBS_01948,1948,Ituri,262,24.3,0.334,83,147,63.3,310,10,0,7,42,Pluie,2745,13.55
OBS_01949,1949,Kongo Central,76,22.3,0.51,84,156,28.4,510,5,0,8,140,Seche,9384,27.45
OBS_01950,1950,Kasaï-Oriental,101,25.1,0.284,81,5,26.0,310,11,1,3,64,Pluie,8280,20.65
OBS_01951,1951,Kasaï,45,22.6,0.702,67,133,40.0,290,17,0,5,16,Seche,5526,5.52
OBS_01952,1952,Nord-Kivu,25,25.4,0.241,70,100,30.6,280,4,0,4,16,Seche,8356,5.71
OBS_01953,1953,Mongala,92,23.4,0.344,54,344,24.2,270,2,1,8,63,Seche,2317,23.33
OBS_01954,1954,Nord-Kivu,156,24.5,0.53,79,211,24.0,220,14,0,2,81,Pluie,1947,36.82
OBS_01955,1955,Mai-Ndombe,119,23.8,0.33,69,53,26.3,370,43,0,3,43,Pluie,9236,11.62
OBS_01956,1956,Bas-Uele,54,26.9,0.413,55,229,44.7,220,14,1,2,14,Seche,9670,6.36
OBS_01957,1957,Haut-Lomami,193,24.0,0.154,64,77,32.0,270,18,0,3,61,Pluie,5680,22.59
OBS_01958,1958,Kongo Central,79,21.0,0.722,84,42,57.4,230,1,1,4,18,Seche,1425,7.83
OBS_01959,1959,Kasaï-Central,48,18.7,0.416,81,7,61.5,370,66,0,6,2,Seche,3935,0.54
OBS_01960,1960,Tshuapa,120,27.5,0.4,83,98,73.4,320,20,1,5,9,Pluie,1161,2.81
OBS_01961,1961,Tshuapa,400,27.3,0.516,72,248,30.4,220,4,1,8,157,Pluie,1819,71.36
OBS_01962,1962,Haut-Uele,309,32.0,0.203,90,19,65.4,380,28,1,5,47,Pluie,4992,12.37
OBS_01963,1963,Kongo Central,311,22.6,0.532,84,38,25.8,300,10,0,7,179,Pluie,2449,59.67
OBS_01964,1964,Kwango,126,28.1,0.451,68,110,20.4,650,12,0,3,156,Pluie,9471,24.0
OBS_01965,1965,Mongala,155,29.5,0.571,63,65,7.5,250,14,0,3,141,Pluie,7200,56.4
OBS_01966,1966,Sud-Kivu,184,18.0,0.482,60,95,44.4,230,2,0,4,35,Pluie,7056,15.22
OBS_01967,1967,Mongala,109,26.4,0.427,73,8,18.9,250,3,1,6,45,Pluie,5497,18.0
OBS_01968,1968,Sud-Kivu,130,34.0,0.23,61,123,46.7,170,4,0,5,22,Pluie,2877,12.94
OBS_01969,1969,Sud-Ubangi,70,18.7,0.494,76,25,61.6,230,37,1,4,2,Seche,4441,0.87
OBS_01970,1970,Lualaba,204,31.0,0.469,95,17,16.9,350,27,0,10,122,Pluie,2582,34.86
OBS_01971,1971,Lomami,109,24.9,0.522,84,154,20.3,480,3,1,3,251,Pluie,6576,52.29
OBS_01972,1972,Kwango,324,24.6,0.307,64,173,47.0,280,6,1,4,100,Pluie,6573,35.71
OBS_01973,1973,Kasaï-Central,134,28.5,0.197,68,175,48.8,240,1,1,5,44,Pluie,9366,18.33
OBS_01974,1974,Sankuru,10,23.9,0.254,59,130,42.5,430,2,1,2,39,Seche,6275,9.07
OBS_01975,1975,Sud-Kivu,113,28.8,0.57,83,28,55.8,240,7,0,7,31,Pluie,7968,12.92
OBS_01976,1976,Kasaï,182,29.6,0.258,56,44,16.4,260,12,1,3,94,Pluie,8924,36.15
OBS_01977,1977,Lomami,155,18.0,0.241,70,66,12.5,330,10,0,3,87,Pluie,3413,26.36
OBS_01978,1978,Kwilu,229,30.0,0.324,75,27,36.2,280,17,1,8,92,Pluie,6719,32.86
OBS_01979,1979,Sud-Kivu,59,20.7,0.678,80,94,59.1,310,9,0,4,21,Seche,4514,6.77
OBS_01980,1980,Kinshasa,88,25.3,0.523,71,109,61.2,280,36,0,5,9,Seche,9022,3.21
OBS_01981,1981,Kwilu,166,19.6,0.653,59,95,42.4,260,15,1,5,27,Pluie,2282,10.38
OBS_01982,1982,Kwilu,271,29.4,0.412,50,26,44.0,200,18,1,3,49,Pluie,6124,24.5
OBS_01983,1983,Lomami,108,19.4,0.286,62,261,50.1,260,7,1,2,13,Pluie,6269,5.0
OBS_01984,1984,Tshuapa,159,22.6,0.57,71,266,15.7,290,15,0,5,141,Pluie,9616,48.62
OBS_01985,1985,Haut-Lomami,133,25.5,0.337,63,217,23.4,260,23,0,4,54,Pluie,9451,20.77
OBS_01986,1986,Haut-Katanga,131,26.8,0.514,56,28,36.5,300,12,1,8,51,Pluie,7827,17.0
OBS_01987,1987,Haut-Uele,348,34.0,0.35,75,5,26.6,290,28,0,2,124,Pluie,9530,42.76
OBS_01988,1988,Kwango,372,23.4,0.425,61,34,31.8,320,1,0,6,188,Pluie,7076,58.75
OBS_01989,1989,Kasaï-Central,281,23.5,0.279,59,137,41.7,190,7,1,4,51,Pluie,1981,26.84
OBS_01990,1990,Sud-Ubangi,197,26.1,0.561,61,78,10.0,200,5,0,7,102,Pluie,1430,51.0
OBS_01991,1991,Kwango,359,26.9,0.145,71,465,30.4,440,13,0,5,336,Pluie,5586,76.36
OBS_01992,1992,Kasaï,79,26.8,0.538,73,111,33.8,240,21,1,8,20,Seche,1460,8.33
OBS_01993,1993,Nord-Kivu,192,25.1,0.349,79,269,34.3,170,6,1,4,73,Pluie,5782,42.94
OBS_01994,1994,Sud-Ubangi,225,26.0,0.423,58,22,36.0,320,4,1,2,77,Pluie,4087,24.06
OBS_01995,1995,Nord-Kivu,168,25.0,0.369,72,166,28.8,250,15,0,7,41,Pluie,5513,16.4
OBS_01996,1996,Tanganyika,307,19.6,0.571,85,64,32.4,200,16,1,4,91,Pluie,5630,45.5
OBS_01997,1997,Maniema,25,31.9,0.413,73,41,42.8,350,6,0,6,21,Seche,1943,6.0
OBS_01998,1998,Kwilu,129,19.2,0.187,76,31,29.6,390,18,0,5,65,Pluie,4256,16.67
OBS_01999,1999,Kasaï-Central,351,23.6,0.337,84,225,12.1,150,1,0,8,127,Pluie,4881,84.67
